title	url	index
458. The Rick Thompson Report: Post-Election 2017	http://traffic.libsyn.com/teacherluke/458._The_Rick_Thompson_Report__Post-Election_2017.mp3	
459. Lazing on a Sunny Afternoon	http://traffic.libsyn.com/teacherluke/459._Lazing_on_a_Sunny_Afternoon.mp3	
460. Catching Up With Amber & Paul #6 (feat. Sarah Donnelly)	http://traffic.libsyn.com/teacherluke/460_Catching_Up_With_Amber__Paul_6_feat._Sarah_Donnelly.mp3.mp3	
461. 25 Deceptively Difficult Questions (with Amber, Paul & Sarah)	http://traffic.libsyn.com/teacherluke/461._25_Deceptively_Difficult_Questions_with_Amber_Paul__Sarah.mp3	
462. British Comedy: Bill Bailey	http://traffic.libsyn.com/teacherluke/462._British_Comedy__Bill_Bailey.mp3	
463. News, Comments & Questions	http://traffic.libsyn.com/teacherluke/463._News_Comments__Questions.mp3	
464. How I make episodes of the podcast (Part 1)	http://traffic.libsyn.com/teacherluke/464._How_I_make_episodes_of_the_podcast_Part_1.mp3	
465. How I make episodes of the podcast (Part 2)	http://traffic.libsyn.com/teacherluke/465._How_I_make_episodes_of_the_podcast_Part_2.mp3	
466. Get this word into your life	http://traffic.libsyn.com/teacherluke/466._Get_this_word_into_your_life.mp3	
467. A Boiling-Hot Evening Ramble – Comments & Questions	http://traffic.libsyn.com/teacherluke/467._A_Boiling-Hot_Evening_Ramble_-_Comments__Questions.mp3	
468. Punk – Music & Culture (with James)	http://traffic.libsyn.com/teacherluke/468._Punk_-_Music__Culture_with_James.mp3	
469. British Comedy: John Bishop	http://traffic.libsyn.com/teacherluke/469._British_Comedy__John_Bishop.mp3	
470. Understanding the Liverpool Accent	http://traffic.libsyn.com/teacherluke/470._Understanding_the_Liverpool_Accent.mp3	
471. Stepping on Lego, Self-directed Learning, Accents (with Andy Johnson)	http://traffic.libsyn.com/teacherluke/471._Andy_Johnson_at_The_London_School_of_English_Part_1_-_Lego_Self-directed_learning_accents.mp3	
472. Andy’s Survival Story / Why Andy Runs Marathons (with Andy Johnson)	http://traffic.libsyn.com/teacherluke/472._Andy_Johnson_at_The_London_School_of_English_Part_2_Why_Andy_runs_marathons_.mp3	
473. Explaining the Rules of Cricket (with Dad)	http://traffic.libsyn.com/teacherluke/473._Explaining_the_Rules_of_Cricket_with_Dad.mp3	
474. Holiday Diary (Part 1) New Arrival, New Destinations	http://traffic.libsyn.com/teacherluke/474._Holiday_Diary_Part_1_.mp3	
475. Holiday Diary (Part 2) Modern Art: Is it amazing, or is it rubbish?	http://traffic.libsyn.com/teacherluke/475._Holiday_Diary_Part_2_Modern_Art__Is_it_amazing_or_is_it_rubbish.mp3	
476. Holiday Diary (Part 3) Astronomy, Astrology & Flat Earth Conspiracy Theory	http://traffic.libsyn.com/teacherluke/476._Holiday_Diary_Part_3_Astronomy_Astrology__Flat_Earth_Conspiracy_Theory.mp3	
477. Holiday Diary (Part 4) The Fresh Prince of Bel Air	http://traffic.libsyn.com/teacherluke/477._Holiday_Diary_Part_4_The_Fresh_Prince_of_Bel_Air.mp3	
478. Holiday Diary (Part 5) An Encounter with The Church of Scientology	http://traffic.libsyn.com/teacherluke/478._Holiday_Diary_Part_5_An_Encounter_with_The_Church_of_Scientology.mp3	
479. Holiday Diary (Part 6) The Madness of Las Vegas / 11 Gambling Idioms	http://traffic.libsyn.com/teacherluke/479._Holiday_Diary_Part_6_The_Madness_of_Las_Vegas___11_Gambling_Idioms.mp3	
480. Holiday Diary (Part 7) BIG ROCKS!	http://traffic.libsyn.com/teacherluke/480._Holiday_Diary_Part_7_BIG_ROCKS.mp3	
481. Holiday Diary (Final Part) “Endeavour to Persevere”	http://traffic.libsyn.com/teacherluke/481._Holiday_Diary_Final_Part_22Endeavour_to_Persevere22.mp3	
482. The Murder Mile True Crime Podcast (with Moz) More Creepy Stories of Murders in London	http://traffic.libsyn.com/teacherluke/482._The_Murder_Mile_True_Crime_Podcast_with_Moz_More_Creepy_Stories_of_Murders_in_London.mp3	
483. A Rambling Chat with Moz	http://traffic.libsyn.com/teacherluke/483._A_Rambling_Chat_with_Moz.mp3	
484. Try not to Laugh on the Bus (with Paul Taylor)	http://traffic.libsyn.com/teacherluke/484._Try_not_to_laugh_on_the_bus_with_Paul_Taylor.mp3	
485. & 486. Difficult Words to Pronounce in English (with Paul Taylor) (Parts 1 & 2) + video	http://traffic.libsyn.com/teacherluke/485._Difficult_Words_to_Pronounce_in_English_with_Paul_Taylor_Part_1.mp3	
487. Learning Languages and Adapting to New Cultures (with Ethan from RealLife English)	http://traffic.libsyn.com/teacherluke/487._Learning_Languages_and_Adapting_to_New_Cultures_with_Ethan_from_RealLife_English.mp3	
488. A Rambling Conversation with Mum (Part 1) + Vocabulary	http://traffic.libsyn.com/teacherluke/488._A_Rambling_Conversation_with_Mum_Part_1__Vocabulary.mp3	
489. A Rambling Conversation with Mum (Part 2) + Vocabulary	http://traffic.libsyn.com/teacherluke/489._A_Rambling_Conversation_with_Mum_Part_2__Vocabulary.mp3	
490. Discussing Friendship – with Martin and Dan The Man from Rock n’ Roll English (Friendship Phrasal Verbs)	http://traffic.libsyn.com/teacherluke/490._Discussing_Friendship_-_with_Martin_and_Dan_The_Man_from_Rock_n_Roll_English_Friendship_Phrasal_Verbs.mp3	
491. Becoming a Dad (with Andy & Ben) Part 1	http://traffic.libsyn.com/teacherluke/491._Becoming_a_Dad_with_Andy__Ben_Part_1.mp3	
492. Becoming a Dad (with Andy & Ben) Part 2	http://traffic.libsyn.com/teacherluke/492._Becoming_a_Dad_with_Andy__Ben_Part_2.mp3	
493. Catching Up with Amber & Paul #7 (Human Pollution)	http://traffic.libsyn.com/teacherluke/493._Catching_Up_with_Amber__Paul_7_Human_Pollution.mp3	
494. Who Wants to be Good at English? (The Rematch) with Rick Thompson	http://traffic.libsyn.com/teacherluke/494._Who_Wants_to_be_Good_at_English_The_Rematch_with_Rick_Thompson.mp3	
495. Australian Stereotypes and Cliches (with Oliver Gee) ~didgeridoo sounds~	http://traffic.libsyn.com/teacherluke/495._Australian_Stereotypes_and_Cliches_with_Oliver_Gee_didgeridoo_sounds.mp3	
496. RAMBLECAST	http://traffic.libsyn.com/teacherluke/496._RAMBLECAST.mp3	
497. Film Club: Withnail & I (with James and Will)	http://traffic.libsyn.com/teacherluke/497._Film_Club__Withnail__I_with_James_and_Will.mp3	
498. The Rick Thompson Report: Brexit Negotiations	http://traffic.libsyn.com/teacherluke/498._The_Rick_Thompson_Report__Brexit_Negotiations.mp3	
499. Prince Harry & Meghan Markle / Royal Family Quiz (with Amber)	http://traffic.libsyn.com/teacherluke/499._Prince_Harry__Meghan_Markle___Royal_Family_Quiz_with_Amber.mp3	
500. EPISODE 500 CELEBRATION! (PARTS 1 & 2)	http://traffic.libsyn.com/teacherluke/500._1_2_EPISODE_500_CELEBRATION_PART_1_.mp3	
501. Merry Christmas! / Listener Correspondence	http://traffic.libsyn.com/teacherluke/501._Merry_Christmas___Listener_Correspondence.mp3	
502. The Birth of My Daughter	http://traffic.libsyn.com/teacherluke/502._The_Birth_of_My_Daughter.mp3	
503. My Review of Star Wars: The Last Jedi (Part 1)	http://traffic.libsyn.com/teacherluke/503._Star_Wars__The_Last_Jedi_-_Review_Part_1.mp3	
504. My Review of Star Wars: The Last Jedi (Part 2)	http://traffic.libsyn.com/teacherluke/504._My_Review_of_Star_Wars__The_Last_Jedi_Part_2.mp3	
505. A Chat with Dad & James about Star Wars: The Last Jedi (with Vocabulary)	http://traffic.libsyn.com/teacherluke/505._A_Chat_with_Dad__James_about_Star_Wars__The_Last_Jedi_with_Vocabulary.mp3	
506. One of Britain’s Favourite Poems	http://traffic.libsyn.com/teacherluke/506._One_of_Britains_Favourite_Poems.mp3	
507. Learning English with UK Comedy TV Shows	http://traffic.libsyn.com/teacherluke/507._Learning_English_with_UK_Comedy_TV_Shows.mp3	
508. Six True Crime Stories from Victorian England, Told by My Dad	http://traffic.libsyn.com/teacherluke/dad_stories_warwick.output.mp3	
509. What’s it all about? (Philosophy and Language Learning)	http://traffic.libsyn.com/teacherluke/509._Whats_it_all_about_Philosophy_and_Language_Learning.mp3	
510. Philosophy Quiz (with Amber & Paul)	http://traffic.libsyn.com/teacherluke/510._Philosophy_Quiz_with_Amber__Paul.mp3	
511. My Experiences of (not) Learning French [Part 1]	http://traffic.libsyn.com/teacherluke/511._My_Experiences_of_not_Learning_French_Part_1.mp3	
512. My Experiences of (not) Learning French [Part 2] Learning Language in a Classroom vs Learning On Your Own	http://traffic.libsyn.com/teacherluke/512._My_Experiences_of_not_Learning_French_Part_2_Learning_Language_in_a_Classroom_vs_Learning_On_Your_Own.mp3	
513. General Ramble / News / Comments	http://traffic.libsyn.com/teacherluke/513._General_Ramble___News___Comments.mp3	
514. What’s on the table? (with Fred & Alex)	http://traffic.libsyn.com/teacherluke/514._Whats_on_the_table_with_Fred__Alex.mp3	
515. Becoming “Maman” with Amber & Sarah – Bringing Up Children The French Way	http://traffic.libsyn.com/teacherluke/515._Becoming_22Maman22_with_Amber__Sarah_-_Bringing_Up_Children_The_French_Way.mp3	
516. Paul McCartney’s Spider Story	http://traffic.libsyn.com/teacherluke/516._Paul_McCartneys_Spider_Story.mp3	
517. Professor Stephen Hawking (An Obituary)	http://traffic.libsyn.com/teacherluke/517._Professor_Stephen_Hawking.mp3	
518. Grammar Questions (Part 1) Present Perfect Continuous / Future Continuous / Language of Newspaper Headlines	http://traffic.libsyn.com/teacherluke/518._Grammar_Questions_Part_1_Present_Perfect_Continuous___Future_Continuous___Language_of_Newspaper_Headlines.mp3	
519. Idioms Game & Chat (with Andy Johnson) + 25 Idioms Explained	http://traffic.libsyn.com/teacherluke/519._Idioms_Game__Chat_with_Andy_Johnson__25_Idioms_Explained.mp3	
520. Idioms Game & Chat Part 2 (with Andy Johnson) + 18 More Idioms & Vocab Items Explained	http://traffic.libsyn.com/teacherluke/520._Idioms_Game__Chat_Part_2_with_Andy_Johnson__18_More_Idioms__Vocab_Items_Explained.mp3	
521. Talking about Pets (with James)	http://traffic.libsyn.com/teacherluke/521._A_Conversation_about_Pets_with_James.mp3	
522. Learning English at Summer School in the UK (A Rambling Chat with Raphael Miller)	http://traffic.libsyn.com/teacherluke/522._Learning_English_at_Summer_School_in_the_UK_A_Rambling_Chat_with_Raphael_Miller.mp3	
523. Tips for Learning English with Films & TV Shows (with Cara Leopold)	http://traffic.libsyn.com/teacherluke/523._Tips_for_Learning_English_with_Films__TV_Shows_with_Cara_Leopold.mp3	
524. Tricky Pronunciation Debates / “Either” “Neither” / Song + Comedy Sketch	http://traffic.libsyn.com/teacherluke/524._Tricky_Pronunciation_Debates___22Either22_22Neither22___Grammar_Nazi_Sketch_2.mp3	
525. Ninja August / Podcast Corrections / Useful Japanese Cat (Listener Comments & Questions)	http://traffic.libsyn.com/teacherluke/525._Ninja_August___Podcast_Corrections___Useful_Japanese_Cat_Listener_Comments__Questions.mp3	
526. Being a Tourist (with Paul Taylor) + Video	http://traffic.libsyn.com/teacherluke/526._Being_a_Tourist_with_Paul_Taylor_Audio_version.mp3	
527. Can Paul Taylor Pass The UK Citizenship Test?	http://traffic.libsyn.com/teacherluke/527._Can_Paul_Taylor_Pass_The_UK_Citizenship_Test.mp3	
528. The Royal Wedding (with Mum)	http://traffic.libsyn.com/teacherluke/_528._The_Royal_Wedding_with_Mum.mp3	
529. The “M” Word (with Andy Johnson)	http://traffic.libsyn.com/teacherluke/529._The_22M22_Word_with_Andy_Johnson.mp3	
530. More Murder Stories (with Moz)	http://traffic.libsyn.com/teacherluke/530._More_Murder_Stories_with_Moz.mp3	
531. Crime Vocabulary Quiz (with Moz)	http://traffic.libsyn.com/teacherluke/531._Crime_Vocabulary_Quiz_with_Moz.mp3	
532. A History of The World Cup	http://traffic.libsyn.com/teacherluke/532._A_History_of_The_World_Cup.mp3	
533. Sugar Sammy Interview (Part 1) Multilingual Comedian	http://traffic.libsyn.com/teacherluke/533._Sugar_Sammy_Interview_Part_1_Multilingual_Comedian.mp3	
534. Sugar Sammy Interview (Part 2) Language & Comedy	http://traffic.libsyn.com/teacherluke/534._Sugar_Sammy_Interview_Part_2_Language__Comedy.mp3	
535. World Cup 2018 [1]	http://traffic.libsyn.com/teacherluke/535._World_Cup_2018_1.mp3	
536. How Olly Richards Learns a Language (Part 1) Compelling Material / Input-based Learning	http://traffic.libsyn.com/teacherluke/536._How_Olly_Richards_Learns_a_Language_Part_1_Compelling_Material___Input-based_Learning.mp3	
537. How Olly Richards Learns a Language (Part 2) Intermediate Plateau / The Magic of Story / Pronunciation & Personality / Classroom vs Self-Guided Learning	http://traffic.libsyn.com/teacherluke/537._How_Olly_Richards_Learns_a_Language_Part_2_Intermediate_Plateau___The_Magic_of_Story___Pronunciation__Personality___Classroom_vs_Self-Guided_Learning.mp3	
538. World Cup 2018 [2] The Second Round / Listener Comments	http://traffic.libsyn.com/teacherluke/538._World_Cup_2018_2_The_Second_Round.mp3	
539. World Cup 2018 [3] Is It Coming Home?	http://traffic.libsyn.com/teacherluke/529_World_Cup_2018_3_Is_it_coming_home.mp3	
540. What’s Up? Post World Cup / News / LEP Meetup London / Super Mario Earworms	http://traffic.libsyn.com/teacherluke/540._Whats_Up_Post_World_Cup___News___LEP_Meetup_London___Super_Mario_Earworms.mp3	
541. What British People Say vs What They Mean	http://traffic.libsyn.com/teacherluke/541._What_British_People_Say_vs_What_They_Mean.mp3	
542. Talking Rubbish & Just Having Fun with The Thompsons	http://traffic.libsyn.com/teacherluke/542._Talking_Rubbish__Just_Having_Fun_with_The_Thompsons.mp3	
543. Britain’s First Insect Restaurant Opens	http://traffic.libsyn.com/teacherluke/543._Britains_First_Insect_Restaurant_Opens.mp3	
544. The Rick Thompson Report: No Deal Brexit	http://traffic.libsyn.com/teacherluke/544._The_Rick_Thompson_Report__No_Deal_Brexit.mp3	
545. The Hitchhiker by Roald Dahl (Short Story)	http://traffic.libsyn.com/teacherluke/545._The_Hitchhiker_by_Roald_Dahl_Short_Story.mp3	
546. Death by Meteor	http://traffic.libsyn.com/teacherluke/546._Death_by_Meteor.mp3	
547. Best Jokes from the Edinburgh Festival Fringe	http://traffic.libsyn.com/teacherluke/547._Best_Jokes_from_the_Edinburgh_Festival_Fringe.mp3	
548. British Comedy: Alan Partridge (Part 1)	http://traffic.libsyn.com/teacherluke/548._British_Comedy__Alan_Partridge_Part_1.mp3	
549. British Comedy: Alan Partridge (Part 2)	http://traffic.libsyn.com/teacherluke/549._British_Comedy__Alan_Partridge_Part_2.mp3	
550. British Comedy: Alan Partridge (Part 3)	http://traffic.libsyn.com/teacherluke/550._British_Comedy__Alan_Partridge_Part_3.mp3	
551. Catching Up with Amber & Paul #8 – Stereotypes	http://traffic.libsyn.com/teacherluke/551._Catching_Up_with_Amber__Paul_8_-_Stereotypes.mp3	
552. Discussing Comedy & Culture (with Amber & Paul)	http://traffic.libsyn.com/teacherluke/552._Discussing_Comedy__Culture_with_Amber__Paul.mp3	
553. Fighting Wildland Fires with Benny the Russian Firefighter	http://traffic.libsyn.com/teacherluke/553._Fighting_Wildland_Fires_with_Benny_the_Russian_Firefighter.mp3	
554. ODD NEWS STORIES (with Mum & Dad)	http://traffic.libsyn.com/teacherluke/554._ODD_NEWS_STORIES_with_Mum__Dad.mp3	
555. Raphael Miller’s Summer School Report	http://traffic.libsyn.com/teacherluke/555._Raphael_Millers_Summer_School_Report.mp3	
556. With Jessica Beck from Honestly English	http://traffic.libsyn.com/teacherluke/556._With_Jessica_Beck_from_Honestly_English.mp3	
557. I’m a Rambling Guy (Monologue – Autumn 2018)	http://traffic.libsyn.com/teacherluke/557._Im_a_Rambling_Guy_Monologue_-_Autumn_2018.mp3	
558. Rambling in the new Sky-Pod	http://traffic.libsyn.com/teacherluke/558._Rambling_in_the_new_Sky-Pod.mp3	
559. The Rick Thompson Report: Brexit Chaos (November 2018)	http://traffic.libsyn.com/teacherluke/559._The_Rick_Thompson_Report__Brexit_Chaos_November_2018.mp3	
560. Sarah Donnelly Returns – Writing jokes, public speaking, doing comedy in another language	http://traffic.libsyn.com/teacherluke/560._Sarah_Donnelly_Returns.mp3	
561. The Collins Words of the Year (Part 1)	http://traffic.libsyn.com/teacherluke/561._The_Collins_Words_of_the_Year_Part_1.mp3	
562. The Collins Words of the Year (Part 2)	http://traffic.libsyn.com/teacherluke/562._The_Collins_Words_of_the_Year_Part_2.mp3	
563. The Collins Words of the Year (Part 3)	http://traffic.libsyn.com/teacherluke/563._The_Collins_Words_of_the_Year_Part_3.mp3	
564. The Collins Words of the Year (Part 4)	http://traffic.libsyn.com/teacherluke/564._The_Collins_Words_of_the_Year_Part_4.mp3	
565. The Collins Words of the Year (Part 5) 2018 with Amber Minogue	http://traffic.libsyn.com/teacherluke/565._The_Collins_Words_of_the_Year_Part_5_2018_with_Amber_Minogue.mp3	
566. The Collins Words of the Year (Part 6) 2018 with Amber Minogue	http://traffic.libsyn.com/teacherluke/566._The_Collins_Words_of_the_Year_Part_6_2018_with_Amber_Minogue.mp3	
567. Alternative Christmas Stories & Poems / Beatles / Happy New Year from LEP!	http://traffic.libsyn.com/teacherluke/567._Alternative_Christmas_Stories__Poems___Beatles___Happy_New_Year_from_LEP.mp3	
568. What is Luke’s English Podcast, and how can it help you with your English?	http://traffic.libsyn.com/teacherluke/568._What_is_Lukes_English_Podcast_and_how_can_it_help_you_with_your_English.mp3	
569. Learning & Teaching English with Zdenek Lukas (Part 1)	http://traffic.libsyn.com/teacherluke/569._Learning__Teaching_English_with_Zdenek_Lukas_Part_1.mp3	
570. Learning & Teaching English with Zdenek Lukas (Part 2)	http://traffic.libsyn.com/teacherluke/570._Learning__Teaching_English_with_Zdenek_Lukas_Part_2.mp3	
571. Bill Burr’s Hilarious Plane Story – Enjoy Comedy/Storytelling in English	http://traffic.libsyn.com/teacherluke/571._Bill_Burrs_Hilarious_Plane_Story_-_Enjoy_Comedy_Storytelling_in_English.mp3	
572. Worst Stand-up Gig Experiences (with Amber & Paul)	http://traffic.libsyn.com/teacherluke/572._Worst_Stand-up_Gig_Experiences_with_Amber__Paul.mp3	
573. [1/2] The Rick Thompson Report: Brexit Update (January 2019)	http://traffic.libsyn.com/teacherluke/573._1_2_The_Rick_Thompson_Report__Brexit_Update_January_2019.mp3	
574. [2/2] The Rick Thompson Report: Brexit Q&A (January 2019)	http://traffic.libsyn.com/teacherluke/574._2_2_The_Rick_Thompson_Report__Brexit_QA_January_2019.mp3	
575. British Comedy: Paul Chowdhry	http://traffic.libsyn.com/teacherluke/575._British_Comedy__Paul_Chowdhry.mp3	
576. Talking about Comedy, Books, Films & Music with James	http://traffic.libsyn.com/teacherluke/576._Talking_about_Comedy_Books_Films__Music_with_James.mp3	
577. UK vs US Slang Game (with Jennifer from English Across the Pond)	http://traffic.libsyn.com/teacherluke/577._UK_vs_US_Slang_Game_with_Jennifer_from_English_Across_the_Pond.mp3	
578. [1/2] IELTS Q&A with Ben Worthington from IELTS Podcast	http://traffic.libsyn.com/teacherluke/578._1_2_IELTS_QA_with_Ben_Worthington_from_IELTS_Podcast.mp3	
579. [2/2] IELTS Q&A with Ben Worthington from IELTS Podcast	http://traffic.libsyn.com/teacherluke/579._2_2_IELTS_QA_with_Ben_Worthington_from_IELTS_Podcast_2.mp3	
580. Ramble / Listener Comments / Robots / Vampires / Two Taps in the Bathroom	http://traffic.libsyn.com/teacherluke/580._Ramble___Listener_Comments___Robots___Vampires___Two_Taps_in_the_Bathroom.mp3	
581. Posh or not posh? (Part 1) Understanding Posh People and Posh Accents	http://traffic.libsyn.com/teacherluke/581._Posh_or_not_posh_Part_1_Understanding_Posh_People_and_Posh_Accents.mp3	
582. Posh or not posh? (Part 2) Guess the Posh British Celebrities	http://traffic.libsyn.com/teacherluke/582._Posh_or_not_posh_Part_2_Guess_the_Posh_British_Celebrities.mp3	
583. British Comedy: The Dirty Fork / Restaurant Sketch (Monty Python)	http://traffic.libsyn.com/teacherluke/583._British_Comedy__The_Dirty_Fork___Restaurant_Sketch_Monty_Python.mp3	
584. Posh or not posh? (Part 3) with Amber & Paul	http://traffic.libsyn.com/teacherluke/584._Posh_or_not_posh_Part_3_with_Amber__Paul.mp3	
585. Alternative British Citizenship Tests with Paul Taylor	http://traffic.libsyn.com/teacherluke/585._Alternative_British_Citizenship_Tests_with_Paul_Taylor.mp3	
586. The Importance of Listening	http://traffic.libsyn.com/teacherluke/586._The_Importance_of_Listening.mp3	
587. Punctuation Rules / Book Review (Part 1)	http://traffic.libsyn.com/teacherluke/587._Punctuation_Rules___Book_Review_Part_1.mp3	
588. Punctuation Rules / Book Review (Part 2) Apostrophe, Full Stop, Comma	http://traffic.libsyn.com/teacherluke/588._Punctuation_Rules___Book_Review_Part_2_Apostrophe_Full_Stop_Comma.mp3	
589. Film Club: Avengers Endgame / Marvel Cinematic Universe (with Fred Eyangoh)	http://traffic.libsyn.com/teacherluke/589._Film_Club__Avengers_Endgame___Marvel_Cinematic_Universe_with_Fred_Eyangoh.mp3	
590. [2/2] Film Club: Avengers Endgame / Marvel Cinematic Universe (with Fred Eyangoh)	http://traffic.libsyn.com/teacherluke/590._Film_Club__Avengers_Endgame___Marvel_Cinematic_Universe_with_Fred_Eyangoh.mp3	
591. London Native Speaker Interviews REVISITED (Part 1)	http://traffic.libsyn.com/teacherluke/591._London_Native_Speaker_Interviews_REVISITED_Part_1.mp3	
592. It always seems impossible until it’s done	http://traffic.libsyn.com/teacherluke/592._It_always_seems_impossible_until_its_done.mp3	
593. Going through pages in an old diary	http://traffic.libsyn.com/teacherluke/593._Going_through_pages_in_an_old_diary.mp3	
594. Andy Johnson Returns (Part 1) Moving House / London vs Canterbury / English Teaching	http://traffic.libsyn.com/teacherluke/594._Andy_Johnson_Returns_Part_1_Moving_House___London_vs_Canterbury___English_Teaching.mp3	
595. Andy Johnson Returns (Part 2) Eating / TV Series / Football / Music	http://traffic.libsyn.com/teacherluke/595._Andy_Johnson_Returns_Part_2_Eating___TV_Series___Football___Music.mp3	
596. SLEEP with Amber & Paul	http://traffic.libsyn.com/teacherluke/596._SLEEP_with_Amber__Paul_b.mp3	
597. Growing Up / Getting Older / Becoming a Father (with Paul Taylor)	http://traffic.libsyn.com/teacherluke/597._Growing_Up___Getting_Older___Becoming_a_Father_with_Paul_Taylor.mp3	
598. The Rick Thompson Report: EU Elections / Theresa May / Brexit / Football	http://traffic.libsyn.com/teacherluke/598._The_Rick_Thompson_Report__EU_Elections___Theresa_May___Brexit___Football.mp3	
599. Oliver Gee Returns with Stories to Tell	http://traffic.libsyn.com/teacherluke/599._Oliver_Gee_Returns_with_Stories_to_Tell.mp3	
600. Episode 600 YouTube Livestream – Ask Me Anything	http://traffic.libsyn.com/teacherluke/600._Episode_600_Livestream_Ask_Me_Anything_Audio.mp3	
601. British Comedy: The Day Today (Part 1)	http://traffic.libsyn.com/teacherluke/601._British_Comedy__The_Day_Today_Part_1.mp3	
602. British Comedy: The Day Today (Part 2)	http://traffic.libsyn.com/teacherluke/602._British_Comedy__The_Day_Today_Part_2.mp3	
603. Queen / Freddie Mercury / Bohemian Rhapsody	http://traffic.libsyn.com/teacherluke/603._Queen___Freddy_Mercury___Bohemian_Rhapsody_with_Alex_Love.mp3	
604. London Native Speaker Interviews REVISITED Part 2	http://traffic.libsyn.com/teacherluke/604._London_Native_Speaker_Interviews_REVISITED_Part_2.mp3	
605. Unexpected Road Trip (with James)	http://traffic.libsyn.com/teacherluke/605._Unexpected_Road_Trip_with_James.mp3	
606. The English Seaside (with James)	http://traffic.libsyn.com/teacherluke/606._The_English_Seaside_with_James.mp3	
607. The Rick Thompson Report: Boris Johnson PM / No Deal Brexit?	http://traffic.libsyn.com/teacherluke/607._The_Rick_Thompson_Report__Boris_Johnson_PM___No_Deal_Brexit.mp3	
608. The Mass Observation (with Mum)	http://traffic.libsyn.com/teacherluke/608._The_Mass_Observation_with_Mum.mp3	
609. The LEP MeetUp in London / Brexit / Talking to my Daughter	http://traffic.libsyn.com/teacherluke/609._The_LEP_MeetUp_in_London___Brexit___Talking_to_my_Daughter.mp3	
610. British Comedy: James Acaster	http://traffic.libsyn.com/teacherluke/610._British_Comedy__James_Acaster.mp3	
611. Top 10 Jokes from Edinburgh Fringe 2019	http://traffic.libsyn.com/teacherluke/611._Top_10_Jokes_from_Edinburgh_Fringe_2019.mp3	
612. Another Murder Mystery Detective Story (Part 1)	http://traffic.libsyn.com/teacherluke/612._Another_Murder_Mystery_Detective_Story_Part_1.mp3	
613. Another Murder Mystery Detective Story (Part 2)	http://traffic.libsyn.com/teacherluke/613._Another_Murder_Mystery_Detective_Story_Part_2.mp3	
614. Another Murder Mystery Detective Story (Part 3)	http://traffic.libsyn.com/teacherluke/614._Another_Murder_Mystery_Detective_Story_Part_3.mp3	
615. Paul Taylor Became a Dad, and you won’t believe what happened next	http://traffic.libsyn.com/teacherluke/615._Paul_Taylor_Became_a_Dad_and_you_wont_believe_what_happened_next.mp3	
616. Can you find the 15 idioms? (with Paul Taylor)	http://traffic.libsyn.com/teacherluke/616._Can_you_find_the_15_idioms_with_Paul_Taylor.mp3	
617. Sales and Advertising (with Paul Taylor)	http://traffic.libsyn.com/teacherluke/617._Sales_and_Advertising_with_Paul_Taylor_2.mp3	
618. The Climate Crisis Explained in 10 Charts (with Cara Leopold)	http://traffic.libsyn.com/teacherluke/618._The_Climate_Crisis_Explained_in_10_Charts_with_Cara_Leopold.mp3	
619. British TV: Dragons’ Den (Part 1) Vocabulary	http://traffic.libsyn.com/teacherluke/619._British_TV__Dragons_Den.mp3	
620. British TV: Dragons’ Den (Part 2) Negotiation	http://traffic.libsyn.com/teacherluke/620._British_TV__Dragons_Den_Part_2_Negotiation.mp3	
621. British TV: Dragons’ Den (Part 3) Discord in the Den	http://traffic.libsyn.com/teacherluke/621._British_TV__Dragons_Den_Part_3_Discord_in_the_Den.mp3	
622. General Ramble (Oct 2019) Learning English / Politics / Recording Setup / Book Recommendation / Beatles / Star Wars / Bill Bailey	http://traffic.libsyn.com/teacherluke/422._General_Ramble_Oct_2019_Learning_English___Politics___Recording_Setup___Book_Recommendation___Beatles___Star_Wars___Bill_Bailey.mp3	
623. 13 Terrible Jokes, Explained	http://traffic.libsyn.com/teacherluke/623._13_Terrible_Jokes_Explained.mp3	
624. 88 English expressions that will confuse everyone (Part 1)	http://traffic.libsyn.com/teacherluke/624._88_English_expressions_that_will_confuse_everyone_Part_1.mp3	
625. 88 English expressions that will confuse everyone (Part 2)	http://traffic.libsyn.com/teacherluke/625._88_English_expressions_that_will_confuse_everyone_Part_2.mp3	
626. The Rick Thompson Report: Boris Johnson’s Brexit Deal / General Election / Football	http://traffic.libsyn.com/teacherluke/626._The_Rick_Thompson_Report__Boris_Johnsons_Brexit_Deal___General_Election___Football.mp3	
627. Emina’s Long Journey to English Proficiency	http://traffic.libsyn.com/teacherluke/627._Eminas_Long_Journey_to_English_Proficiency.mp3	
628. OASIS (with James)	http://traffic.libsyn.com/teacherluke/628._OASIS_with_James.mp3	
629. Do you ever … ? (with James) Strange Habits & Funny Observations	http://traffic.libsyn.com/teacherluke/629._Do_you_ever_...__with_James_Strange_Habits__Funny_Observations.mp3	
630. The English Guy with a Sitcom on Japanese TV (with BJ Fox)	http://traffic.libsyn.com/teacherluke/630._The_English_Guy_with_a_Sitcom_on_Japanese_TV_with_BJ_Fox.mp3	
631. 29 Awful Christmas Jokes, Explained	http://traffic.libsyn.com/teacherluke/631._29_Awful_Christmas_Jokes_Explained.mp3	
632. Star Wars IX: The Rise of Skywalker (No Spoilers!)	http://traffic.libsyn.com/teacherluke/632._Star_Wars_IX__The_Rise_of_Skywalker_No_Spoilers.mp3	
