title	url
351. BREXIT: Should the UK leave the EU? (A Conversation with my Dad)	https://teacherluke.co.uk/2016/05/29/351-brexit-should-the-uk-leave-the-eu-a-conversation-with-my-dad/?w3tc_note=flush_all
350. Film Club: X-Men Apocalypse (Review)	https://teacherluke.co.uk/2016/05/26/350-x-men-apocalypse-film-review/
349. Who’s the best superhero? (with Paul Langton)	https://teacherluke.co.uk/2016/05/24/349-whos-the-best-superhero-with-paul-langton/
348. Film Club: Marvel / Captain America Civil War (Part 2)	https://teacherluke.co.uk/2016/05/19/348-marvel-superhero-movies-captain-america-civil-war-part-2/
347. Film Club: Marvel / Captain America Civil War (Part 1)	https://teacherluke.co.uk/2016/05/19/347-marvel-superhero-movies-captain-america-civil-war-part-1/
346. Rambling on a Friday Afternoon	https://teacherluke.co.uk/2016/05/13/346-rambling-on-a-friday-afternoon/
345. ELTon Award Nomination / Phrasal Verbs & Idioms / Brooklyn / The Revenant / Museum of Natural History & More	https://teacherluke.co.uk/2016/05/11/345-elton-award-nomination-phrasal-verbs-idioms-brooklyn-the-revenant-museum-of-natural-history-more/
344. A Totally Terrific Talk on the Terrace with The Tangential Trio (feat. Tom Morton) with Amber & Paul	https://teacherluke.co.uk/2016/04/22/344-a-totally-terrific-talk-on-the-terrace-with-the-tangential-trio-feat-tom-morton/
343. The Interactive Lying Game (with Amber & Paul) / Descriptive Adjectives with T / Three is a Magic Number	https://teacherluke.co.uk/2016/04/20/the-interactive-lying-game/
342. Paul’s “La Bise” Video Success / Audition Story (with Amber & Paul)	https://teacherluke.co.uk/2016/04/18/342-pauls-la-bise-video-success-audition-story-with-amber-paul/
341. Catching Up With Amber & Paul, Again	https://teacherluke.co.uk/2016/04/15/341-catching-up-with-amber-paul-again/
340. LEP Photo Competition Results & Winners / It’s LEP’s 7th Birthday	https://teacherluke.co.uk/2016/04/07/340-lep-photo-competition-results-winners-its-leps-7th-birthday/
339. A Murder Mystery Detective Story (Part 2 of 2)	https://teacherluke.co.uk/2016/04/03/339-a-murder-mystery-detective-story-part-2/
338. A Murder Mystery Detective Story (Part 1 of 2)	https://teacherluke.co.uk/2016/03/31/338-a-murder-mystery-detective-story/
337. MURDER MILE WALKS: Stories of London’s Most Infamous & Shocking Murders [Some Explicit Content + Swearing]	https://teacherluke.co.uk/2016/03/23/337-murder-mile-walks-stories-of-londons-most-infamous-shocking-murders-some-explicit-content-swearing/
336. Drinking Scottish Whisky at a German Business Meeting While Wearing a Kilt and Playing a Flute… and other stories (with Carrick Cameron)	https://teacherluke.co.uk/2016/03/16/336-drinking-scottish-whisky-at-a-german-business-meeting-while-wearing-a-kilt-and-playing-a-flute-and-other-stories-with-carrick-cameron/
335. VOCABULARY REVIEW: Phrases & Expressions from Episode 334.	https://teacherluke.co.uk/2016/03/13/335-vocabulary-review-phrases-expressions-from-episode-334/
334. Interview with Craig Wealand (from InglesPodcast)	https://teacherluke.co.uk/2016/03/09/334-interview-with-craig-wealand-from-inglespodcast/
333. More Misheard Lyrics ♬	https://teacherluke.co.uk/2016/03/01/333-more-misheard-lyrics-♬/
332. Olly Richards: English Polyglot – Top Advice and Strategies for Language Learning	https://teacherluke.co.uk/2016/02/26/332-olly-richards-english-polyglot-top-advice-and-strategies-for-language-learning/
331. How’s your English? (and why speaking is so important)	https://teacherluke.co.uk/2016/02/22/331-hows-your-english-and-why-speaking-is-so-important/
330. Let’s Play… Grand Theft Auto 5 (and learn some English while doing it)	https://teacherluke.co.uk/2016/02/17/330-lets-play-grand-theft-auto-5-and-learn-some-english-while-doing-it/
329. A Rambling Chat with James (News, Stories, Jokes)	https://teacherluke.co.uk/2016/02/14/329-a-rambling-chat-with-james-news-stories-jokes/
328. Cooking with Luke – Verbs and Expressions in the Kitchen	https://teacherluke.co.uk/2016/02/03/328-cooking-with-luke-verbs-and-expressions-in-the-kitchen/
327. The LEP Photo Competition – Please check out the photos and vote	https://teacherluke.co.uk/2016/01/20/327-the-lep-photo-competition-please-check-out-the-photos-and-vote/
326. Catching up with Oli / Future Predictions (Part 2)	https://teacherluke.co.uk/2016/01/20/326-catching-up-with-oli-future-predictions/
325. Catching Up with Oli / Future Predictions (Part 1)	https://teacherluke.co.uk/2016/01/18/325-catching-up-with-oli-future-predictions/
324. David Bowie (Part 2)	https://teacherluke.co.uk/2016/01/14/324-david-bowie-part-2/
323. David Bowie (Part 1)	https://teacherluke.co.uk/2016/01/14/323-david-bowie-part-1/
322. With The Thompsons	https://teacherluke.co.uk/2016/01/07/322-with-the-thompsons/
321. Star Wars Episode VII: The Force Awakens – SPOILER REVIEW	https://teacherluke.co.uk/2016/01/04/321-star-wars-episode-vii-the-force-awakens-spoiler-review/
320. A Christmas Carol by Charles Dickens	https://teacherluke.co.uk/2015/12/23/320-a-christmas-carol-by-charles-dickens/
319. Star Wars VII: The Force Awakens – Reaction (No spoilers!)	https://teacherluke.co.uk/2015/12/16/319-star-wars-vii-the-force-awakens-reaction-no-spoilers/
318. The Rematch (Part 2) with Amber & Paul	https://teacherluke.co.uk/2015/12/16/318-the-rematch-part-2/
317. The Rematch (Part 1) With Amber & Paul	https://teacherluke.co.uk/2015/12/11/the-rematch/
316. British Comedy: Tim Vine (Part 2)	https://teacherluke.co.uk/2015/12/07/316-british-comedy-tim-vine-part-2/
315. Do me a favour – Take my Business English Survey!	https://teacherluke.co.uk/2015/12/03/315-do-me-a-favour-take-my-business-english-survey/
314. Luke’s Guided Sleep Meditation	https://teacherluke.co.uk/2015/12/01/lukes-guided-sleep-meditation/
313. British Comedy: Tim Vine	https://teacherluke.co.uk/2015/11/27/313-british-comedy-tim-vine/
312. The Words of the Year (Part 3) with Amber & Paul	https://teacherluke.co.uk/2015/11/25/312-the-words-of-the-year-part-3/
311. The Words of the Year (Part 2) with Amber & Paul	https://teacherluke.co.uk/2015/11/18/311-the-words-of-the-year-2015-part-2/
310. The Words of the Year (Part 1) with Amber & Paul	https://teacherluke.co.uk/2015/11/18/310-the-words-of-the-year-part-1/
309. The Lying Game (Part 2) With Amber & Paul	https://teacherluke.co.uk/2015/11/11/309-the-lying-game-part-2/
308. The Lying Game (Part 1) With Amber & Paul	https://teacherluke.co.uk/2015/11/07/308-the-lying-game-part-1/
307. The Mystery of Corporate Jargon & Management Speak (Part 2) with Paul Taylor	https://teacherluke.co.uk/2015/11/04/307-the-mystery-of-corporate-jargon-management-speak-part-2/
306. The Mystery of Corporate Jargon & Management Speak (Part 1) with Paul Taylor	https://teacherluke.co.uk/2015/10/28/306-corporate-jargon-management-speak-part-1/
305. Back To The Future (Part 2)	https://teacherluke.co.uk/2015/10/22/305-back-to-the-future-part-2/
304. Back To The Future (Part 1)	https://teacherluke.co.uk/2015/10/21/304-back-to-the-future-part-1/
303. The Battle of Britain	https://teacherluke.co.uk/2015/10/19/303-the-battle-of-britain/
302. Bad Dentist / Star Wars / Adam Buxton / Headphone Jams / Jarvis Cocker	https://teacherluke.co.uk/2015/10/14/302-bad-dentist-star-wars-adam-buxton-headphone-jams-jarvis-cocker/
301. David Cameron & The Pig / Bad Gig Story / Who is Ronnie Pickering?	https://teacherluke.co.uk/2015/10/11/301-david-cameron-the-pig-bad-gig-story-who-is-ronnie-pickering/
300. EPISODE 300 (PART 2)	https://teacherluke.co.uk/2015/10/07/300-episode-300-part-2/
300. EPISODE 300 (PART 1)	https://teacherluke.co.uk/2015/10/07/300-episode-300-part-1/
299. The Bank Robbery (Part 2) (with Amber, Paul and Sebastian)	https://teacherluke.co.uk/2015/09/30/299-the-bank-robbery-part-2/
298. The Bank Robbery (Part 1) (with Amber, Paul & Sebastian)	https://teacherluke.co.uk/2015/09/24/298-the-bank-robbery-part-1/
297. Using Humour in the IELTS Speaking Test (With Jessica from All Ears English)	https://teacherluke.co.uk/2015/09/18/using-humour-in-the-ielts-speaking-test-with-jessica-from-all-ears-english/
296. Learning Comedy is like Learning a Language (with Paul Taylor)	https://teacherluke.co.uk/2015/09/11/296-learning-comedy-is-like-learning-a-language/
295. California Road Trip (Final Part)	https://teacherluke.co.uk/2015/09/07/295-california-road-trip-final-part/
294. California Road Trip (Part 7)	https://teacherluke.co.uk/2015/09/02/294-california-road-trip-part-7/
293. California Road Trip (Part 6)	https://teacherluke.co.uk/2015/09/01/293-california-road-trip-part-6/
292. California Road Trip (Part 5)	https://teacherluke.co.uk/2015/08/31/292-california-road-trip-part-5/
291. California Road Trip (Part 4)	https://teacherluke.co.uk/2015/08/28/291-california-road-trip-part-4/
290. California Road Trip (Part 3)	https://teacherluke.co.uk/2015/08/27/290-california-road-trip-part-3/
289. California Road Trip (Part 2)	https://teacherluke.co.uk/2015/08/26/289-california-road-trip-part-2/
288. California Road Trip (Part 1)	https://teacherluke.co.uk/2015/08/26/288-california-road-trip-part-1/
287. VOCAB BATTLE!!! WITH AMBER & PAUL (exciting title)	https://teacherluke.co.uk/2015/08/04/287-vocab-battle-with-amber-paul-exciting-title/
286. The Wedding Episode	https://teacherluke.co.uk/2015/08/04/286-the-wedding-episode/
285. Ten More Fixed Expressions (with Paul Taylor)	https://teacherluke.co.uk/2015/08/03/285/
284. Questions from Tea4er.ru (Part 2)	https://teacherluke.co.uk/2015/07/08/284-questions-from-tea4er-ru-part-2/
283. Ten Fixed Expressions (with Paul Taylor)	https://teacherluke.co.uk/2015/07/02/283-ten-fixed-expressions/
282. Questions from Tea4er.ru	https://teacherluke.co.uk/2015/06/29/282-questions-from-tea4er-ru/
281. Misheard Lyrics	https://teacherluke.co.uk/2015/06/17/281-misheard-lyrics/
280. The UK’s Favourite Superstitions	https://teacherluke.co.uk/2015/06/14/280-uk-superstitions/
279. Marcus Keeley / Northern Ireland / Accent (Part 3)	https://teacherluke.co.uk/2015/06/10/279-marcus-keeley-northern-ireland-accent-part-3/
278. Marcus Keeley / Northern Ireland (Part 2)	https://teacherluke.co.uk/2015/06/09/278-marcus-keeley-northern-ireland-part-2/
277. A Chat with Marcus Keeley from Northern Ireland (Part 1)	https://teacherluke.co.uk/2015/06/09/277-a-chat-with-marcus-keeley-from-northern-ireland/
276. Q&A Session #5	https://teacherluke.co.uk/2015/06/02/276-qa-session-5/
275. The Phrasal Verb Chronicles #2	https://teacherluke.co.uk/2015/05/29/275-the-phrasal-verb-chronicles-2/
274. Q&A Session #4	https://teacherluke.co.uk/2015/05/26/274-qa-session-4/
273. The Bad Haircut Situation Part 2: More Role Plays & Improvisations (with Amber & Paul)	https://teacherluke.co.uk/2015/05/24/273-the-bad-haircut-situation-part-2-more-role-plays-improvisations/
272. The Bad Haircut Situation (with Amber & Paul)	https://teacherluke.co.uk/2015/05/21/272-the-bad-haircut-situation/
271. Catching Up with Amber & Paul	https://teacherluke.co.uk/2015/05/17/catching-up-with-amber-and-paul/
270. UK General Election RESULTS	https://teacherluke.co.uk/2015/05/15/270-uk-general-election-results/
269. UK General Election 2015 (Part 2)	https://teacherluke.co.uk/2015/05/05/269-uk-general-election-2015-part-2/
268. UK General Election 2015 (Part 1)	https://teacherluke.co.uk/2015/05/03/268-uk-general-election-2015-part-1/
267. Earthquake in Nepal + other news	https://teacherluke.co.uk/2015/05/02/267-earthquake-in-nepal-other-news/
266. Telling Jokes in English (Part 3)	https://teacherluke.co.uk/2015/04/24/266-telling-jokes-in-english-part-3/
265. Telling Jokes in English (Part 2)	https://teacherluke.co.uk/2015/04/23/265-telling-jokes-in-english-part-2/
264. Telling Jokes in English (Part 1)	https://teacherluke.co.uk/2015/04/20/jokes1/
263. Past, Present & Future	https://teacherluke.co.uk/2015/04/08/263-past-present-future/
262. What is Britishness? (Part 2)	https://teacherluke.co.uk/2015/03/03/262-what-is-britishness-part-2/
261. What is Britishness? (Part 1)	https://teacherluke.co.uk/2015/03/03/261-what-is-britishness-part-1/
260. Kingsman: The Secret Service	https://teacherluke.co.uk/2015/02/26/kingsman/
259. Eulogy for Dennis	https://teacherluke.co.uk/2015/02/24/259-eulogy-for-dennis/
258. Award Win / Thank You / Poem	https://teacherluke.co.uk/2015/02/17/258-award-win-thank-you-poem/
257. Be Positive	https://teacherluke.co.uk/2015/02/10/257-be-positive/
256. Reading Books in English (and listening to them too)	https://teacherluke.co.uk/2015/02/01/reading-books-in-english/
255. Taken 3 / Expressions with ‘Take’	https://teacherluke.co.uk/2015/01/26/255-taken-3-expressions-with-take/
254. IELTS Tips & Tricks	https://teacherluke.co.uk/2015/01/22/254-ielts-tips-tricks/
253. Rapping with Fluency MC!	https://teacherluke.co.uk/2015/01/20/fluency-mc/
252. Marooned With My Music: James Thompson	https://teacherluke.co.uk/2015/01/16/marooned-with-my-music-james-thompson/
251. Welcome to LEP / 16 Things You Should Know about LEP	https://teacherluke.co.uk/2015/01/13/251-welcome-to-lep-16-things-you-should-know-about-lep/
250. Marooned With My Music: Gill Thompson	https://teacherluke.co.uk/2015/01/11/250-marooned-with-my-music-gill-thompson/
249. News / LEP Merchandise / Messages	https://teacherluke.co.uk/2015/01/08/249-news-lep-merchandise-messages/
248. Marooned With My Music: Rick Thompson	https://teacherluke.co.uk/2015/01/06/248-marooned-with-my-music-rick-thompson/
247. Understanding The USA	https://teacherluke.co.uk/2015/01/03/247-understanding-america/
246. Flight Stories	https://teacherluke.co.uk/2014/12/24/246-flight-stories/
245. Merry Christmas! (+more) + Video	https://teacherluke.co.uk/2014/12/23/245-merry-christmas-other-news/
244. Urban Myths	https://teacherluke.co.uk/2014/12/15/244-urban-myths/
243. A Life-Changing Teaching Experience in Ghana	https://teacherluke.co.uk/2014/12/11/243-a-life-changing-teaching-experience-in-ghana/
242. 11 Idioms Only Brits Understand (really?)	https://teacherluke.co.uk/2014/12/07/242-11-idioms-only-brits-understand-really/
241. Star Wars	https://teacherluke.co.uk/2014/12/02/241-star-wars/
240. Politicians Avoiding Questions	https://teacherluke.co.uk/2014/12/02/240-politicians-avoiding-questions/
239. Prepositions: Verb Collocations	https://teacherluke.co.uk/2014/11/26/239-prepositions-verb-collocations/
238. Prepositions (Part 1)	https://teacherluke.co.uk/2014/11/24/238-prepositions-failed-attempt/
237. OPP: Other People’s Podcasts (Part 2)	https://teacherluke.co.uk/2014/11/18/237-opp-other-peoples-podcasts-part-2/
236. OPP: Other People’s Podcasts (Part 1)	https://teacherluke.co.uk/2014/11/18/236-opp-other-peoples-podcasts-part-1/
235. British Slang (N to Z)	https://teacherluke.co.uk/2014/11/14/british-slang-n-to-z/
234. Making “Choons” with My Brother	https://teacherluke.co.uk/2014/11/11/234-making-choons-with-jim/
233. YEP! Winner	https://teacherluke.co.uk/2014/11/07/233-yep-winner-edgar-hernandez/
232. YEP! Runners Up (Part 2)	https://teacherluke.co.uk/2014/11/06/232-yep-runners-up-part-2/
231. YEP! Runners Up (Part 1)	https://teacherluke.co.uk/2014/11/06/231-yep-runners-up-part-1/
230. Can You Learn a Language in 6 Months?	https://teacherluke.co.uk/2014/11/04/230-can-you-learn-a-language-in-6-months/
229. Zombies! (Part 2)	https://teacherluke.co.uk/2014/10/30/229-zombies-part-2/
228. Zombies! (Part 1)	https://teacherluke.co.uk/2014/10/30/228-zombies/
227. Sausages, Barcodes & Apple Watches	https://teacherluke.co.uk/2014/10/27/227-sausages-barcodes-apple-watches/
226. On a Boat	https://teacherluke.co.uk/2014/10/21/226-on-a-boat/
225. Film Club: “Taken”	https://teacherluke.co.uk/2014/10/16/film-club-taken/
224. Pronunciation: Verb Tenses & Connected Speech	https://teacherluke.co.uk/2014/10/13/pronunciation-verb-tenses-connected-speech/
223. YEP! Competition Winners	https://teacherluke.co.uk/2014/10/07/223-yep-competition-winners/
222. Luke’s Late Night Podcast	https://teacherluke.co.uk/2014/09/30/222-lukes-late-night-podcast/
221. A Cup of Tea with Corneliu Dragomirescu (Part 2)	https://teacherluke.co.uk/2014/09/23/221-a-cup-of-tea-with-corneliu-dragomirescu-part-2/
220. A Cup of Tea with Corneliu Dragomirescu	https://teacherluke.co.uk/2014/09/17/220-a-cup-of-tea-with-corneliu-dragomirescu/
219. Scottish Independence	https://teacherluke.co.uk/2014/09/10/scottish-independence/
218. YEP! Competition Entries #8	https://teacherluke.co.uk/2014/09/07/218-yep-competition-entries-8/
217. YEP! Competition Entries #7	https://teacherluke.co.uk/2014/09/07/217-yep-competition-entries-7/
216. YEP! Competition Entries #6	https://teacherluke.co.uk/2014/09/07/216-yep-competition-entries-6/
215. YEP! Competition Entries #5	https://teacherluke.co.uk/2014/09/07/215-yep-competition-entries-5/
214. YEP! Competition Entries #4	https://teacherluke.co.uk/2014/09/07/214-yep-competition-entries-4/
213. YEP! Competition Entries #3	https://teacherluke.co.uk/2014/09/07/213-yep-competition-entries-3/
212. YEP! Competition Entries #2	https://teacherluke.co.uk/2014/09/07/212-yep-competition-entries-2/
211. YEP! Competition Entries #1	https://teacherluke.co.uk/2014/09/07/211-yep-competition-entries-1/
210. A Cup of Tea with Noman Hosni	https://teacherluke.co.uk/2014/09/04/210-a-bit-of-a-chat-with-noman-hosni/
209. Travelling in Indonesia (Part 2)	https://teacherluke.co.uk/2014/08/29/209-travelling-in-indonesia-part-2/
208. Travelling in Indonesia (Part 1)	https://teacherluke.co.uk/2014/08/29/208-travelling-in-indonesia-part-1/
207. Competition Inspiration	https://teacherluke.co.uk/2014/08/08/competition-inspiration/
206. Summer in London (Part 2)	https://teacherluke.co.uk/2014/08/06/205-summer-in-london-part-2/
205. Summer in London (Part 1)	https://teacherluke.co.uk/2014/08/05/205-summer-in-london-part-1/
204. Quick Hello: Competition Update & More News	https://teacherluke.co.uk/2014/08/05/204-quick-hello-competition-update-more-news/
203. The Flatmate from Japan	https://teacherluke.co.uk/2014/08/04/203-the-flatmate-from-japan/
202. British Comedy: Monty Python & The Holy Grail	https://teacherluke.co.uk/2014/08/01/202-british-comedy-monty-python-the-holy-grail/
201. Nikolay Kulikov: A Russian Comedian in London	https://teacherluke.co.uk/2014/07/28/201-nikolay-kulikov-a-russian-comedian-in-london/
200. New Competition: “Your English Podcast”	https://teacherluke.co.uk/2014/07/25/200-new-competition-your-english-podcast/
199. The UK/USA Quiz	https://teacherluke.co.uk/2014/07/17/199-the-ukusa-quiz/
198. A Cup of Tea with Molly Martinez	https://teacherluke.co.uk/2014/07/17/198-a-cup-of-tea-with-molly-martinez/
197. World Cup 2014 (Part 6: Final Comments)	https://teacherluke.co.uk/2014/07/15/197-world-cup-2014-part-6-final-comments/
196. Cycling from Coast to Coast	https://teacherluke.co.uk/2014/07/07/196-cycling-from-coast-to-coast/
195. British Comedy: Monty Python’s Flying Circus	https://teacherluke.co.uk/2014/07/04/195-british-comedy-monty-pythons-flying-circus/
194. World Cup 2014 (Part 5: More Forum Comments)	https://teacherluke.co.uk/2014/07/01/world-cup-2014-part-5-more-forum-comments/
193. Culture Shock: Life in London (Pt.2)	https://teacherluke.co.uk/2014/06/30/193-culture-shock-life-in-london-pt-2/
192. Culture Shock: Life in London (Pt.1)	https://teacherluke.co.uk/2014/06/30/192-culture-shock-life-in-london-part-1/
191. Culture Shock: The 4 Stages	https://teacherluke.co.uk/2014/06/25/191-culture-shock-the-4-stages/
190. World Cup 2014 (Part 4: Dad’s Memories of 1966)	https://teacherluke.co.uk/2014/06/23/190-world-cup-2014-part-4-some-history/
189. World Cup 2014 (Part 3: Your Comments)	https://teacherluke.co.uk/2014/06/20/189-world-cup-2014-part-3-your-comments/
188. World Cup 2014 (Part 2: England & The Dark Side of the World Cup)	https://teacherluke.co.uk/2014/06/18/188-world-cup-2014-part-2-england-the-dark-side-of-the-world-cup/
187. World Cup 2014 (Part 1: The Basic Guide)	https://teacherluke.co.uk/2014/06/18/187-world-cup-2014-part-1/
186. Understanding Culture Shock with Lindsay & Gabby	https://teacherluke.co.uk/2014/06/16/understanding-culture-shock/
185. The Trip to New York	https://teacherluke.co.uk/2014/06/13/the-trip-to-new-york/
184. Luke’s D-Day Diary (Part 2)	https://teacherluke.co.uk/2014/06/10/184-lukes-d-day-diary-part-2/
183. Luke’s D-Day Diary	https://teacherluke.co.uk/2014/06/10/183-lukes-d-day-diary/
182. Learning English with Yacine Belhousse	https://teacherluke.co.uk/2014/05/30/182-learning-english-with-yacine-belhousse/
181. Vocabulary & Expressions from Episode 180	https://teacherluke.co.uk/2014/05/23/181-vocabulary-expressions-from-episode-180/
180. How my Brother Dislocated his Shoulder (with James)	https://teacherluke.co.uk/2014/05/20/180-dislocated-shoulder/
179. The Ramblings of an Exhausted Teacher	https://teacherluke.co.uk/2014/05/15/179-the-ramblings-of-an-exhausted-teacher/
178. I’m Still Here	https://teacherluke.co.uk/2014/04/30/178-im-still-here/
177. What Londoners Say vs What They Mean	https://teacherluke.co.uk/2014/04/01/177-what-londoners-say-vs-what-they-mean/
176. Grammar: Verb Tense Review	https://teacherluke.co.uk/2014/03/24/176-grammar-verb-tense-review/
175. The Phrasal Verb Chronicles #1	https://teacherluke.co.uk/2014/03/18/175-the-phrasal-verb-chronicles-1/
174. How to Learn English with Luke’s English Podcast	https://teacherluke.co.uk/2014/03/12/174-how-to-learn-english-with-lukes-english-podcast/
173. The Curse of The Lambton Worm	https://teacherluke.co.uk/2014/03/06/173-the-curse-of-the-lambton-worm/
172. British Comedy: Peter Cook & Dudley Moore	https://teacherluke.co.uk/2014/02/26/172-british-comedy-peter-cook-dudley-moore/
171. A Cup of Tea with Daniel Burt (Part 2)	https://teacherluke.co.uk/2014/02/21/171-a-cup-of-tea-with-daniel-burt-part-2/
170. Basking in My Moment of Glory	https://teacherluke.co.uk/2014/02/19/170-basking-in-my-moment-of-glory/
169. A Cup of Tea with Daniel Burt (Part 1)	https://teacherluke.co.uk/2014/02/15/danielburt/
168. Please Vote! (and stuff like that)	https://teacherluke.co.uk/2014/02/11/168-please-vote-and-stuff-like-that/
167. Memory, Mnemonics & Learning English	https://teacherluke.co.uk/2014/02/05/167-memory-mnemonics-learning-english/
166. The Prawn Story	https://teacherluke.co.uk/2014/01/31/166-the-prawn-story/
165. English Premier League Football	https://teacherluke.co.uk/2014/01/23/english-premier-league-football/
164. Transcript Collaboration	https://teacherluke.co.uk/2014/01/21/164-transcript-collaboration/
163. Skype Chat with My Brother	https://teacherluke.co.uk/2014/01/15/163-skype-chat-with-my-brother/
162. Having Babies: Vocabulary / A Male Perspective	https://teacherluke.co.uk/2014/01/10/162-having-babies-vocabulary-a-male-perspective/
161. She’s Having a Baby	https://teacherluke.co.uk/2014/01/09/161-shes-having-a-baby/
160. The A to Z of Christmas	https://teacherluke.co.uk/2013/12/24/160-the-a-to-z-of-christmas/
157. A Cup of Coffee with… Sarah Donnelly (Part 2)	https://teacherluke.co.uk/2013/12/23/157-a-cup-of-coffee-with-sarah-donnelly-part-2/
156. British Comedy: Ali G	https://teacherluke.co.uk/2013/12/12/156-british-comedy-ali-g/
155. A Cup of Coffee with… Sarah Donnelly	https://teacherluke.co.uk/2013/12/05/155-a-cup-of-coffee-with-sarah-donnelly/
154. British Slang (H to M)	https://teacherluke.co.uk/2013/11/27/154-british-slang-h-to-m/
153. The Talking Dog Story	https://teacherluke.co.uk/2013/11/20/153-the-talking-dog-story/
152. I’m leaving Podomatic… and moving to Audioboo.fm	https://teacherluke.co.uk/2013/11/06/152-im-leaving-podomatic-and-moving-to-audioboo-fm/
151. Google Questions	https://teacherluke.co.uk/2013/10/25/151-google-questions/
150. British Slang (D to G)	https://teacherluke.co.uk/2013/10/25/150-british-slang-d-to-g/
149. Backing Up Into The Cloud	https://teacherluke.co.uk/2013/10/15/149-backing-up-into-the-cloud/
148. British Slang (A to C)	https://teacherluke.co.uk/2013/09/12/148-british-slang-a-to-c/
147. Idioms and Expressions from Episodes 145 & 146	https://teacherluke.co.uk/2013/09/08/147-idioms-and-expressions-from-episodes-145-146/
146. Nightmare Teaching Experiences (Part 2)	https://teacherluke.co.uk/2013/09/05/146-nightmare-teaching-experiences-part-2/
145. Nightmare Teaching Experiences (Part 1)	https://teacherluke.co.uk/2013/09/02/145-nightmare-teaching-experiences-part-1/
144. The Chaos of English Pronunciation	https://teacherluke.co.uk/2013/08/29/144-the-chaos-of-english-pronunciation/
143. A Cup of Tea with… Robert Hoehn	https://teacherluke.co.uk/2013/08/19/143-a-cup-of-tea-with-robert-hoehn/
142. The Annual General Meeting (Part 2)	https://teacherluke.co.uk/2013/08/04/142-the-annual-general-meeting-part-2/
141. The Annual General Meeting (Part 1)	https://teacherluke.co.uk/2013/08/04/141-the-annual-general-meeting-part-1/
140. Ghost Stories	https://teacherluke.co.uk/2013/07/31/140-ghost-stories/
139. Hard Driving	https://teacherluke.co.uk/2013/07/09/139-hard-driving/
138. Discussing Movies (Part 2)	https://teacherluke.co.uk/2013/07/07/138-discussing-movies-part-2/
137. Discussing Movies (Part 1)	https://teacherluke.co.uk/2013/06/29/137-discussing-movies-part-1/
136. Cycling from London to Paris	https://teacherluke.co.uk/2013/06/23/136-clycling-from-london-to-paris/
135. Raining Animals	https://teacherluke.co.uk/2013/06/17/135-raining-animals/
134. The Story of Salvo	https://teacherluke.co.uk/2013/06/11/134-the-story-of-salvo/
133. Hip-Hop Lyric Analysis	https://teacherluke.co.uk/2013/06/01/133-hip-hop-lyric-analysis/
132. Pronouncing ~ed Endings (with Added Romance and Horror)	https://teacherluke.co.uk/2013/05/17/132-pronouncing-ed-endings-with-added-romance-and-horror/
131. Rickipedia	https://teacherluke.co.uk/2013/05/01/131-rickipedia/
130. A Cup of Tea with… Sebastian Marx	https://teacherluke.co.uk/2013/04/17/130-a-cup-of-tea-with-sebastian-marx/
129. A Cup of Tea with… Pierre Gaspard	https://teacherluke.co.uk/2013/04/10/129-a-cup-of-tea-with-pierre-gaspard/
128. Luke’s Stand-Up Comedy Show	https://teacherluke.co.uk/2013/04/07/795/
127. Computer Games	https://teacherluke.co.uk/2013/03/04/127-computer-games/
126. Your Emails, Comments and Questions	https://teacherluke.co.uk/2013/02/20/126-your-emails-comments-and-questions/
125. The Pink Gorilla Story	https://teacherluke.co.uk/2013/02/14/125-the-pink-gorilla-story/
124. James Bond	https://teacherluke.co.uk/2013/01/23/124-james-bond/
123. What’s Been Going On?	https://teacherluke.co.uk/2013/01/20/123-whats-been-going-on/
122. The End of the World?	https://teacherluke.co.uk/2012/12/20/122-the-end-of-the-world/
120. Americanisms	https://teacherluke.co.uk/2012/11/10/120-americanisms/
119. First Impressions of Life in Paris	https://teacherluke.co.uk/2012/10/17/119-first-impressions-of-life-in-paris/
118. Sick in Japan	https://teacherluke.co.uk/2012/10/17/118-sick-in-japan/
117. Psychics / Cold Reading / Barnum Statements	https://teacherluke.co.uk/2012/10/11/117-psychics-cold-reading-barnum-statements/
116. Could it be you…?	https://teacherluke.co.uk/2012/10/10/116-could-it-be-you/
115. A Chat About Music	https://teacherluke.co.uk/2012/10/04/115-a-chat-about-music/
114. Twelve Natural Expressions	https://teacherluke.co.uk/2012/10/02/693/
113. Setting The World To Rights	http://teacherluke.wordpress.com/2012/09/27/113-setting-the-world-to-rights/
112. Vocabulary Review – Episodes 1-11	https://teacherluke.co.uk/2012/09/20/vocabulary-review-episodes-1-11/
111. Thanks for your comments	https://teacherluke.co.uk/2012/09/17/thanks-for-your-comments/
110. A Letter from Luke	https://teacherluke.co.uk/2012/09/12/a-letter-from-luke/
109. Friday Night Banter (aka The Slightly Drunk Episode)	https://teacherluke.co.uk/2012/08/29/friday-night-banter-aka-the-slightly-drunk-episode/
108. In Bed with Luke	https://teacherluke.co.uk/2012/08/06/in-bed-with-luke/
107. Messing Around with Accents and Voices	https://teacherluke.co.uk/2012/07/02/messing-around-with-accents-and-voices/
106. Brighton Fringe Festival #3	https://teacherluke.co.uk/2012/06/29/brighton-fringe-festival-3/
105. Brighton Fringe Festival #2	https://teacherluke.co.uk/2012/06/17/brighton-fringe-festival-2/
